Type;ESPI-7;
Version;2.92;
Date;20.Jan 21;
Mode;Receiver;
Start;30000000,000000;Hz
Stop;1000000000,000000;Hz
x-Axis;LIN;
Detector;MAX PEAK;
Scan Count;1;
Transducer;11r30-1;
Scan 1:
Start;30000000,000000;Hz
Stop;1000000000,000000;Hz
Step;40000,000000;Hz
RBW;120000,000000;Hz
Meas Time;0,015000;s
Auto Ranging;ON;
RF Att;0,000000;dB
Auto Preamp;ON;
Preamp;20,000000;dB
LN Preamp;OFF;
TRACE 1:
Trace Mode;CLR/WRITE;
x-Unit;Hz;
y-Unit;dBuV/m;
Values;24251;
30000000,000000;18,968513;
30040000,000000;19,614098;
30080000,000000;18,053230;
30120000,000000;18,017365;
30160000,000000;18,241257;
30200000,000000;17,933929;
30240000,000000;19,287956;
30280000,000000;18,323608;
30320000,000000;19,239670;
30360000,000000;18,661057;
30400000,000000;18,614822;
30440000,000000;18,355713;
30480000,000000;17,743309;
30520000,000000;18,149445;
30560000,000000;18,630745;
30600000,000000;18,901817;
30640000,000000;18,595062;
30680000,000000;18,692238;
30720000,000000;18,935509;
30760000,000000;18,662895;
30800000,000000;17,726593;
30840000,000000;18,025826;
30880000,000000;18,781113;
30920000,000000;19,328186;
30960000,000000;18,197746;
31000000,000000;18,373184;
31040000,000000;18,449074;
31080000,000000;18,941452;
31120000,000000;20,064636;
31160000,000000;19,836700;
31200000,000000;18,536209;
31240000,000000;19,025085;
31280000,000000;19,061249;
31320000,000000;20,565231;
31360000,000000;20,994705;
31400000,000000;20,101334;
31440000,000000;20,822556;
31480000,000000;17,926392;
31520000,000000;18,876572;
31560000,000000;17,745361;
31600000,000000;19,180130;
31640000,000000;22,665787;
31680000,000000;21,642883;
31720000,000000;20,310669;
31760000,000000;21,195313;
31800000,000000;18,316574;
31840000,000000;19,836365;
31880000,000000;18,603081;
31920000,000000;18,687675;
31960000,000000;18,493629;
32000000,000000;20,387917;
32040000,000000;20,980927;
32080000,000000;19,659065;
32120000,000000;18,690125;
32160000,000000;18,097954;
32200000,000000;18,680809;
32240000,000000;19,211227;
32280000,000000;18,085793;
32320000,000000;18,490982;
32360000,000000;18,222748;
32400000,000000;19,740257;
32440000,000000;19,285965;
32480000,000000;19,732002;
32520000,000000;18,425758;
32560000,000000;21,824821;
32600000,000000;18,293877;
32640000,000000;19,084106;
32680000,000000;18,859375;
32720000,000000;18,953117;
32760000,000000;19,945679;
32800000,000000;19,441635;
32840000,000000;19,953751;
32880000,000000;19,148766;
32920000,000000;19,988091;
32960000,000000;18,654564;
33000000,000000;21,560112;
33040000,000000;21,530190;
33080000,000000;21,757584;
33120000,000000;20,176399;
33160000,000000;20,506744;
33200000,000000;19,544655;
33240000,000000;20,336578;
33280000,000000;19,422791;
33320000,000000;19,694061;
33360000,000000;19,594925;
33400000,000000;19,511536;
33440000,000000;19,712929;
33480000,000000;19,780464;
33520000,000000;19,046707;
33560000,000000;19,114914;
33600000,000000;19,243973;
33640000,000000;19,097916;
33680000,000000;21,530548;
33720000,000000;19,748032;
33760000,000000;19,075577;
33800000,000000;18,970306;
33840000,000000;19,653381;
33880000,000000;18,663788;
33920000,000000;18,849136;
33960000,000000;19,733688;
34000000,000000;19,110107;
34040000,000000;19,440018;
34080000,000000;19,234589;
34120000,000000;19,365799;
34160000,000000;19,000244;
34200000,000000;18,803223;
34240000,000000;18,847580;
34280000,000000;19,394653;
34320000,000000;18,822769;
34360000,000000;19,001846;
34400000,000000;18,990364;
34440000,000000;18,779350;
34480000,000000;20,009079;
34520000,000000;19,778763;
34560000,000000;19,630119;
34600000,000000;18,541489;
34640000,000000;19,226662;
34680000,000000;19,107666;
34720000,000000;20,052605;
34760000,000000;19,044731;
34800000,000000;19,447495;
34840000,000000;19,851952;
34880000,000000;19,096977;
34920000,000000;20,127953;
34960000,000000;19,170776;
35000000,000000;18,896660;
35040000,000000;20,303497;
35080000,000000;19,422142;
35120000,000000;19,210098;
35160000,000000;19,634064;
35200000,000000;19,017075;
35240000,000000;19,438301;
35280000,000000;18,505844;
35320000,000000;19,037399;
35360000,000000;18,595909;
35400000,000000;19,937103;
35440000,000000;20,340248;
35480000,000000;19,084389;
35520000,000000;19,629135;
35560000,000000;18,864456;
35600000,000000;19,398392;
35640000,000000;19,263390;
35680000,000000;20,465706;
35720000,000000;18,692062;
35760000,000000;17,967224;
35800000,000000;20,347771;
35840000,000000;19,510811;
35880000,000000;18,190948;
35920000,000000;17,887451;
35960000,000000;19,344872;
36000000,000000;18,271606;
36040000,000000;19,554207;
36080000,000000;19,508392;
36120000,000000;18,004860;
36160000,000000;18,490807;
36200000,000000;18,941490;
36240000,000000;18,438484;
36280000,000000;18,468643;
36320000,000000;17,846870;
36360000,000000;18,623825;
36400000,000000;17,370796;
36440000,000000;18,814766;
36480000,000000;18,044846;
36520000,000000;18,536133;
36560000,000000;18,024994;
36600000,000000;18,044434;
36640000,000000;18,067146;
36680000,000000;18,873466;
36720000,000000;18,899269;
36760000,000000;19,787254;
36800000,000000;18,147713;
36840000,000000;17,452553;
36880000,000000;17,349808;
36920000,000000;17,393890;
36960000,000000;17,927849;
37000000,000000;16,435020;
37040000,000000;18,069397;
37080000,000000;17,524811;
37120000,000000;17,063622;
37160000,000000;16,207657;
37200000,000000;17,334633;
37240000,000000;16,073051;
37280000,000000;17,755653;
37320000,000000;17,610527;
37360000,000000;17,732376;
37400000,000000;16,580383;
37440000,000000;16,073471;
37480000,000000;16,082115;
37520000,000000;16,960426;
37560000,000000;16,075203;
37600000,000000;16,036476;
