Type;ESPI-7;
Version;2.92;
Date;20.Jan 21;
Mode;Receiver;
Start;30000000.000000;Hz
Stop;1000000000.000000;Hz
x-Axis;LIN;
Detector;MAX PEAK;
Scan Count;1;
Transducer;11r30-1;
Scan 1:
Start;30000000.000000;Hz
Stop;1000000000.000000;Hz
Step;40000.000000;Hz
RBW;120000.000000;Hz
Meas Time;0.015000;s
Auto Ranging;ON;
RF Att;0.000000;dB
Auto Preamp;ON;
Preamp;20.000000;dB
LN Preamp;OFF;
TRACE 1:
Trace Mode;CLR/WRITE;
x-Unit;Hz;
y-Unit;dBuV/m;
Values;24251;
30000000.000000;18.913773;
30040000.000000;19.532356;
30080000.000000;17.681282;
30120000.000000;18.277412;
30160000.000000;18.960114;
30200000.000000;19.339737;
30240000.000000;19.185104;
30280000.000000;18.211227;
30320000.000000;18.697174;
30360000.000000;18.825272;
30400000.000000;18.860718;
30440000.000000;18.948128;
30480000.000000;18.956596;
30520000.000000;19.296494;
30560000.000000;19.535027;
30600000.000000;17.657173;
30640000.000000;18.453285;
30680000.000000;18.634895;
30720000.000000;18.887840;
30760000.000000;18.679031;
30800000.000000;17.995522;
30840000.000000;18.499275;
30880000.000000;18.430740;
30920000.000000;18.544868;
30960000.000000;18.068008;
31000000.000000;19.411285;
31040000.000000;20.107727;
31080000.000000;20.478821;
31120000.000000;19.650772;
31160000.000000;18.978760;
31200000.000000;18.874084;
31240000.000000;18.541153;
31280000.000000;19.399307;
31320000.000000;18.766937;
31360000.000000;19.139221;
31400000.000000;20.313660;
31440000.000000;19.452682;
31480000.000000;19.298218;
31520000.000000;19.098434;
31560000.000000;19.876221;
31600000.000000;19.245102;
31640000.000000;19.280853;
31680000.000000;18.490372;
31720000.000000;18.681137;
31760000.000000;18.601227;
31800000.000000;18.446777;
31840000.000000;19.318497;
31880000.000000;19.755180;
31920000.000000;18.948647;
31960000.000000;20.002350;
32000000.000000;19.015671;
32040000.000000;19.512901;
32080000.000000;18.825043;
32120000.000000;19.314110;
32160000.000000;19.455101;
32200000.000000;18.551819;
32240000.000000;19.764488;
32280000.000000;19.624283;
32320000.000000;18.408485;
32360000.000000;19.245216;
32400000.000000;21.694099;
32440000.000000;19.307426;
32480000.000000;19.392021;
32520000.000000;20.521385;
32560000.000000;19.419533;
32600000.000000;19.495872;
32640000.000000;19.420677;
32680000.000000;19.697708;
32720000.000000;19.257790;
32760000.000000;19.368912;
32800000.000000;20.187141;
32840000.000000;19.257790;
32880000.000000;19.660133;
32920000.000000;20.987068;
32960000.000000;19.199043;
33000000.000000;19.920662;
33040000.000000;20.380508;
33080000.000000;19.746078;
33120000.000000;20.129745;
33160000.000000;18.858353;
33200000.000000;19.019264;
33240000.000000;20.340157;
33280000.000000;19.393196;
33320000.000000;21.032608;
33360000.000000;19.177910;
33400000.000000;19.492958;
33440000.000000;20.757881;
33480000.000000;19.109642;
33520000.000000;18.902664;
33560000.000000;19.197685;
33600000.000000;18.602234;
33640000.000000;19.898460;
33680000.000000;19.027512;
33720000.000000;18.655792;
33760000.000000;19.093094;
33800000.000000;20.757736;
33840000.000000;20.594360;
33880000.000000;19.062607;
33920000.000000;18.520294;
33960000.000000;18.642487;
34000000.000000;19.333130;
34040000.000000;19.134918;
34080000.000000;18.984421;
34120000.000000;19.211014;
34160000.000000;19.056290;
34200000.000000;19.399078;
34240000.000000;19.234741;
34280000.000000;18.273193;
34320000.000000;19.209869;
34360000.000000;19.851364;
34400000.000000;19.007576;
34440000.000000;19.381165;
34480000.000000;19.454422;
